cultivo_nombre,anio,campania,provincia_nombre,provincia_id,departamento_nombre,departamento_id,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tm,rendimiento_kgxha,humedad_suelo,temperatura_cosecha,proteinas,aceite
soja,2022,2022/23,CÃ³rdoba,14,Cruz del Eje,14028.0,6000,5000,5500,1100,36.6,23.0,35.07,22.5
soja,2022,2022/23,CÃ³rdoba,14,General Roca,14035.0,355072,355072,768488,2164,30.12,29.3,37.7,19.65
soja,2022,2022/23,CÃ³rdoba,14,General San MartÃ­n,14042.0,144000,112000,108400,968,39.46,15.9,39.69,21.85
soja,2022,2022/23,CÃ³rdoba,14,IschilÃ­n,14049.0,7200,6810,9125,1340,11.89,17.6,41.39,20.99
soja,2022,2022/23,CÃ³rdoba,14,JuÃ¡rez Celman,14056.0,315050,315050,363260,1153,37.09,17.1,32.98,21.74
soja,2022,2022/23,CÃ³rdoba,14,Marcos JuÃ¡rez,14063.0,426726,407926,857102,2101,34.42,26.7,40.5,20.61
soja,2022,2022/23,CÃ³rdoba,14,Pocho,14077.0,2000,2000,2400,1200,19.43,19.9,40.91,21.19
soja,2022,2022/23,CÃ³rdoba,14,Presidente Roque SÃ¡enz PeÃ±a,14084.0,263126,263126,650046,2470,39.21,18.3,38.71,23.93
soja,2022,2022/23,CÃ³rdoba,14,RÃ­o Cuarto,14098.0,743500,743500,878100,1181,18.64,26.9,34.57,19.98
soja,2022,2022/23,CÃ³rdoba,14,RÃ­o Primero,14105.0,235575,229175,405515,1769,36.68,30.2,38.47,19.3
soja,2022,2022/23,CÃ³rdoba,14,RÃ­o Seco,14112.0,71713,69742,89637,1285,36.42,21.6,38.03,20.69
soja,2022,2022/23,CÃ³rdoba,14,RÃ­o Segundo,14119.0,214000,171000,200000,1170,32.73,26.6,37.71,21.15
soja,2022,2022/23,CÃ³rdoba,14,San Alberto,14126.0,2000,2000,2000,1000,26.9,17.0,37.53,18.51
soja,2022,2022/23,CÃ³rdoba,14,San Javier,14133.0,11700,11700,20000,1709,13.6,33.7,33.33,22.84
soja,2022,2022/23,CÃ³rdoba,14,San Justo,14140.0,431995,420095,630100,1500,25.96,21.7,34.19,20.53
soja,2022,2022/23,CÃ³rdoba,14,Santa MarÃ­a,14147.0,89300,70800,84240,1190,20.7,35.0,33.17,20.48
soja,2022,2022/23,CÃ³rdoba,14,Tercero Arriba,14161.0,214000,172000,221200,1286,33.77,34.6,34.91,21.95
soja,2022,2022/23,CÃ³rdoba,14,Totoral,14168.0,93387,86597,128453,1483,32.74,30.6,35.16,22.64
soja,2022,2022/23,CÃ³rdoba,14,Tulumba,14175.0,56238,53588,79892,1491,37.32,15.4,34.94,23.92
soja,2022,2022/23,CÃ³rdoba,14,UniÃ³n,14182.0,400350,377450,597450,1583,10.44,25.9,34.53,19.04
soja,2022,2022/23,Corrientes,18,Curuzu Cuatia,18035.0,955,955,1233,1291,34.27,16.7,40.83,20.07
soja,2022,2022/23,Corrientes,18,Esquina,18049.0,170,170,255,1500,38.15,32.9,41.82,19.01
soja,2022,2022/23,Corrientes,18,ItuzaingÃ³,18084.0,450,450,675,1500,33.68,30.8,35.93,23.29
soja,2022,2022/23,Corrientes,18,Mercedes,18105.0,200,200,300,1500,13.91,34.4,35.66,21.29
soja,2022,2022/23,Corrientes,18,Saladas,18126.0,400,400,600,1500,12.44,27.2,42.13,23.11
soja,2022,2022/23,Corrientes,18,San Miguel,18154.0,1600,1600,2400,1500,10.63,25.4,39.49,23.91
soja,2022,2022/23,Corrientes,18,San Roque,18161.0,150,150,225,1500,28.86,25.4,35.52,21.3
soja,2022,2022/23,Corrientes,18,Sauce,18175.0,2075,2075,2813,1355,28.89,22.7,40.56,18.71
soja,2022,2022/23,Chaco,22,Almirante Brown,22007.0,138000,138000,273900,1985,39.61,24.4,36.14,20.17
soja,2022,2022/23,Chaco,22,Comandante FernÃ¡ndez,22021.0,30000,27000,24300,900,21.94,27.7,39.04,18.22
soja,2022,2022/23,Chaco,22,Chacabuco,22028.0,58300,52800,95840,1815,19.96,33.7,43.91,23.1
soja,2022,2022/23,Chaco,22,12 de Octubre,22036.0,75000,67890,136524,2011,28.73,26.9,35.62,18.11
soja,2022,2022/23,Chaco,22,2 de Abril,22039.0,35900,32810,60089,1831,34.77,32.1,43.17,21.55
soja,2022,2022/23,Chaco,22,Fray Justo Santa MarÃ­a de Oro,22043.0,11200,10046,18269,1819,38.1,32.3,35.85,18.64
soja,2022,2022/23,Chaco,22,General Belgrano,22049.0,33300,30170,73845,2448,34.09,25.4,38.48,18.05
soja,2022,2022/23,Chaco,22,General GÃ¼emes,22063.0,21000,21000,26900,1281,22.8,21.9,37.52,19.54
soja,2022,2022/23,Chaco,22,Independencia,22070.0,50000,44900,78120,1740,29.05,27.8,41.4,21.31
soja,2022,2022/23,Chaco,22,Libertador General San MartÃ­n,22084.0,2500,2100,1410,671,35.69,23.9,32.73,18.45
soja,2022,2022/23,Chaco,22,MaipÃº,22091.0,30000,29510,52427,1777,24.72,16.6,39.53,21.69
soja,2022,2022/23,Chaco,22,Mayor Luis J. Fontana,22098.0,19400,17550,33975,1936,16.5,22.6,41.13,22.03
soja,2022,2022/23,Chaco,22,9 de Julio,22105.0,51124,45996,99794,2170,15.09,34.9,37.67,23.82
soja,2022,2022/23,Chaco,22,O'Higgins,22112.0,43600,38530,77488,2011,10.0,16.0,33.26,23.4
soja,2022,2022/23,Chaco,22,Quitilipi,22133.0,1900,1730,1985,1147,31.55,28.9,34.94,21.4
soja,2022,2022/23,Chaco,22,San Fernando,22140.0,200,180,342,1900,13.33,31.8,40.16,22.76
soja,2022,2022/23,Chaco,22,San Lorenzo,22147.0,800,740,1316,1778,17.32,28.0,42.75,20.18
soja,2022,2022/23,Chaco,22,Sargento Cabral,22154.0,900,770,770,1000,18.94,26.4,37.06,21.51
soja,2022,2022/23,Entre RÃ­os,30,ColÃ³n,30008.0,25500,16500,13475,817,26.81,29.2,38.72,20.42
soja,2022,2022/23,Entre RÃ­os,30,Concordia,30015.0,16700,14100,17798,1262,21.94,23.6,34.74,20.02
soja,2022,2022/23,Entre RÃ­os,30,Diamante,30021.0,39300,34500,38988,1130,30.24,16.8,36.95,22.37
soja,2022,2022/23,Entre RÃ­os,30,FederaciÃ³n,30028.0,8100,7200,9960,1383,11.67,34.2,36.04,19.78
soja,2022,2022/23,Entre RÃ­os,30,Federal,30035.0,24600,21100,29615,1404,13.72,23.6,39.87,20.28
soja,2022,2022/23,Entre RÃ­os,30,Feliciano,30042.0,12000,10600,13156,1241,24.98,28.3,43.82,20.2
soja,2022,2022/23,Entre RÃ­os,30,Gualeguay,30049.0,81000,50000,41160,823,20.11,25.6,41.76,23.22
soja,2022,2022/23,Entre RÃ­os,30,GualeguaychÃº,30056.0,134000,83000,76520,922,18.87,16.1,34.31,19.02
soja,2022,2022/23,Entre RÃ­os,30,La Paz,30070.0,91000,80000,89180,1115,12.01,34.1,38.93,20.29
soja,2022,2022/23,Entre RÃ­os,30,NogoyÃ¡,30077.0,90000,53000,46860,884,36.87,30.9,32.8,23.33
soja,2022,2022/23,Entre RÃ­os,30,ParanÃ¡,30084.0,103300,90800,98220,1082,30.75,18.0,34.96,18.09
soja,2022,2022/23,Entre RÃ­os,30,San Salvador,30088.0,20000,8500,7050,829,13.65,34.6,34.07,23.69
soja,2022,2022/23,Entre RÃ­os,30,Tala,30091.0,53000,33000,27600,836,11.95,29.7,36.03,23.39
soja,2022,2022/23,Entre RÃ­os,30,Uruguay,30098.0,102000,64000,53400,834,39.25,24.4,40.15,20.51
soja,2022,2022/23,Entre RÃ­os,30,Victoria,30105.0,68000,40500,37770,933,30.44,27.2,37.99,21.92
soja,2022,2022/23,Entre RÃ­os,30,Villaguay,30113.0,105000,47000,34200,728,22.52,17.1,43.19,23.95
soja,2022,2022/23,Formosa,34,Bermejo,34007.0,500,500,1000,2000,31.05,26.2,34.55,21.33
soja,2022,2022/23,Formosa,34,LaishÃ­,34021.0,4100,4100,7660,1868,32.69,16.5,36.37,18.58
soja,2022,2022/23,Formosa,34,PatiÃ±o,34035.0,2400,2400,4620,1925,33.4,25.9,35.96,23.12
soja,2022,2022/23,Formosa,34,PilagÃ¡s,34042.0,800,800,1600,2000,24.34,26.1,34.83,18.8
soja,2022,2022/23,Formosa,34,Pilcomayo,34049.0,420,420,840,2000,22.9,32.5,43.92,19.54
soja,2022,2022/23,Formosa,34,PiranÃ©,34056.0,7300,7300,14330,1963,10.33,29.5,36.65,23.24
soja,2022,2022/23,Jujuy,38,El Carmen,38014.0,1128,1128,1691,1500,37.8,20.0,43.29,19.54
soja,2022,2022/23,Jujuy,38,Dr. Manuel Belgrano,38021.0,288,288,432,1500,28.1,32.8,36.69,22.47
soja,2022,2022/23,Jujuy,38,Ledesma,38035.0,914,914,1371,1500,16.09,26.5,34.45,20.69
soja,2022,2022/23,Jujuy,38,PalpalÃ¡,38042.0,144,144,216,1500,37.59,27.1,33.43,22.56
soja,2022,2022/23,Jujuy,38,San Antonio,38056.0,855,855,1282,1500,37.45,18.4,42.27,19.39
soja,2022,2022/23,Jujuy,38,San Pedro,38063.0,867,867,1301,1500,39.68,32.2,32.39,20.52
soja,2022,2022/23,Jujuy,38,Santa BÃ¡rbara,38070.0,3604,3604,5406,1500,36.22,33.6,43.57,19.91
soja,2022,2022/23,La Pampa,42,AtreucÃ³,42007.0,4900,4900,9530,1945,39.93,30.5,37.02,19.49
soja,2022,2022/23,La Pampa,42,Capital,42021.0,14380,14380,25976,1806,17.34,33.8,34.97,19.89
soja,2022,2022/23,La Pampa,42,CatrilÃ³,42028.0,40370,40370,91644,2270,35.27,21.0,39.41,19.94
soja,2022,2022/23,La Pampa,42,Conhelo,42035.0,27400,24900,38440,1544,34.69,32.2,33.59,23.73
soja,2022,2022/23,La Pampa,42,ChapaleufÃº,42056.0,101500,96400,204800,2124,16.93,24.8,32.87,21.2
soja,2022,2022/23,La Pampa,42,MaracÃ³,42105.0,76100,72300,135240,1871,12.95,18.3,41.93,20.77
soja,2022,2022/23,La Pampa,42,QuemÃº QuemÃº,42119.0,47800,45500,79200,1741,39.38,28.4,37.1,21.02
soja,2022,2022/23,La Pampa,42,Rancul,42126.0,56200,50600,79760,1576,18.88,28.7,38.22,23.98
soja,2022,2022/23,La Pampa,42,RealicÃ³,42133.0,39800,35800,64240,1794,36.13,20.7,34.12,21.92
soja,2022,2022/23,La Pampa,42,Toay,42140.0,3700,3700,5350,1446,10.12,15.5,32.74,22.22
soja,2022,2022/23,La Pampa,42,Trenel,42147.0,17900,16400,24040,1466,10.63,19.0,36.41,19.88
soja,2022,2022/23,La Pampa,42,UtracÃ¡n,42154.0,1000,1000,1200,1200,23.98,23.0,38.07,20.83
soja,2022,2022/23,Misiones,54,CainguÃ¡s,54014.0,95,95,217,2300,17.16,18.4,41.19,19.1
soja,2022,2022/23,Misiones,54,General Manuel Belgrano,54049.0,263,263,604,2300,30.7,18.9,38.01,22.11
soja,2022,2022/23,Misiones,54,GuaranÃ­,54056.0,1260,1260,2898,2300,26.97,22.8,41.39,20.07
soja,2022,2022/23,Misiones,54,Leandro N. Alem,54070.0,32,32,72,2300,12.32,34.2,33.39,22.49
soja,2022,2022/23,Misiones,54,Montecarlo,54084.0,50,50,115,2300,14.88,30.3,32.77,19.28
soja,2022,2022/23,Misiones,54,OberÃ¡,54091.0,42,42,97,2300,21.64,21.4,33.91,20.42
soja,2022,2022/23,Misiones,54,San Javier,54105.0,42,42,97,2300,15.57,34.0,41.26,20.83
soja,2022,2022/23,Misiones,54,San Pedro,54112.0,315,315,725,2300,33.77,27.9,41.11,19.0
soja,2022,2022/23,Misiones,54,25 de Mayo,54119.0,1890,1890,4347,2300,22.48,24.1,33.7,18.42
soja,2022,2022/23,Salta,66,Anta,66007.0,170770,170770,302009,1769,12.8,24.4,32.37,19.9
soja,2022,2022/23,Salta,66,Capital,66028.0,1541,1541,2572,1669,24.53,23.2,40.22,21.27
soja,2022,2022/23,Salta,66,Cerrillos,66035.0,1022,1022,1503,1470,12.73,19.7,42.26,21.92
soja,2022,2022/23,Salta,66,Chicoana,66042.0,660,660,996,1509,13.87,22.7,41.05,20.55
soja,2022,2022/23,Salta,66,General GÃ¼emes,66049.0,3957,3957,6140,1552,17.19,25.6,34.43,21.0
soja,2022,2022/23,Salta,66,General JosÃ© de San MartÃ­n,66056.0,52489,52089,76212,1463,35.79,25.6,39.01,21.26
soja,2022,2022/23,Salta,66,Guachipas,66063.0,25,25,40,1600,37.74,30.2,41.09,21.07
soja,2022,2022/23,Salta,66,La Caldera,66077.0,84,84,130,1543,34.79,22.2,35.07,18.54
soja,2022,2022/23,Salta,66,La Candelaria,66084.0,1930,1930,3135,1624,20.02,29.3,38.33,20.43
soja,2022,2022/23,Salta,66,La ViÃ±a,66098.0,120,120,184,1533,18.17,26.6,35.77,19.23
soja,2022,2022/23,Salta,66,MetÃ¡n,66112.0,30590,30590,53192,1739,26.47,34.2,34.71,21.2
soja,2022,2022/23,Salta,66,OrÃ¡n,66126.0,12356,12356,17724,1434,31.66,22.7,43.64,22.55
soja,2022,2022/23,Salta,66,Rivadavia,66133.0,9575,9575,16263,1698,39.8,33.0,42.95,21.48
soja,2022,2022/23,Salta,66,Rosario de la Frontera,66140.0,23834,23834,41488,1741,13.95,31.4,37.35,19.33
soja,2022,2022/23,Salta,66,Rosario de Lerma,66147.0,708,708,1087,1535,11.48,27.8,33.64,19.25
soja,2022,2022/23,San Luis,74,Ayacucho,74007.0,4600,4600,13300,2891,30.83,28.1,40.73,18.22
soja,2022,2022/23,San Luis,74,Coronel Pringles,74021.0,50500,44000,57200,1300,34.97,16.7,35.07,20.56
soja,2022,2022/23,San Luis,74,Chacabuco,74028.0,27000,19000,19000,1000,35.39,34.0,34.02,20.6
soja,2022,2022/23,San Luis,74,General Pedernera,74035.0,85000,77000,130900,1700,30.35,17.1,36.58,19.42
soja,2022,2022/23,San Luis,74,Gobernador Dupuy,74042.0,24000,23000,39100,1700,38.62,26.3,38.36,22.59
soja,2022,2022/23,San Luis,74,JunÃ­n,74049.0,5300,4900,15420,3147,25.33,21.6,33.17,20.32
soja,2022,2022/23,San Luis,74,Juan MartÃ­n de PueyrredÃ³n,74056.0,23000,22000,37400,1700,37.41,23.6,38.86,22.02
soja,2022,2022/23,San Luis,74,Libertador General San MartÃ­n,74063.0,3000,2000,1800,900,39.03,27.2,32.18,21.84
soja,2022,2022/23,Santa Fe,82,Belgrano,82007.0,137042,122042,209865,1720,35.41,33.2,42.7,21.63
soja,2022,2022/23,Santa Fe,82,Caseros,82014.0,195000,165000,243700,1477,19.29,24.2,43.05,23.45
soja,2022,2022/23,Santa Fe,82,Castellanos,82021.0,306328,265428,595297,2243,15.89,34.8,40.8,18.1
soja,2022,2022/23,Santa Fe,82,Villa ConstituciÃ³n,82028.0,183000,139000,158260,1139,26.44,26.9,37.6,18.41
soja,2022,2022/23,Santa Fe,82,Garay,82035.0,3750,3350,5110,1525,23.59,18.2,35.06,22.33
soja,2022,2022/23,Santa Fe,82,General LÃ³pez,82042.0,530000,460000,672000,1461,36.33,18.8,40.93,20.12
soja,2022,2022/23,Santa Fe,82,General Obligado,82049.0,72900,68950,61408,891,13.0,29.3,43.18,23.92
soja,2022,2022/23,Santa Fe,82,Iriondo,82056.0,188776,173776,282999,1629,17.73,16.0,33.9,19.3
soja,2022,2022/23,Santa Fe,82,La Capital,82063.0,32400,27400,41900,1529,32.55,24.6,37.59,19.1
soja,2022,2022/23,Santa Fe,82,Las Colonias,82070.0,192183,165783,372304,2246,12.85,18.0,35.78,21.53
soja,2022,2022/23,Santa Fe,82,9 de Julio,82077.0,127800,121410,204345,1683,19.62,23.7,36.28,19.68
soja,2022,2022/23,Santa Fe,82,Rosario,82084.0,66000,43000,48576,1130,21.61,30.0,36.87,20.04
soja,2022,2022/23,Santa Fe,82,San CristÃ³bal,82091.0,126075,110175,149980,1361,28.68,24.2,43.42,23.53
soja,2022,2022/23,Santa Fe,82,San Javier,82098.0,23000,21400,16920,791,14.74,18.3,35.1,18.16
soja,2022,2022/23,Santa Fe,82,San JerÃ³nimo,82105.0,142720,122720,149894,1221,35.82,20.0,37.91,21.19
soja,2022,2022/23,Santa Fe,82,San Justo,82112.0,116372,103972,155900,1499,23.43,22.4,43.42,20.01
soja,2022,2022/23,Santa Fe,82,San Lorenzo,82119.0,116000,90000,123948,1377,37.51,16.4,37.71,20.08
soja,2022,2022/23,Santa Fe,82,San MartÃ­n,82126.0,269761,229761,310924,1353,24.04,26.7,42.36,19.49
soja,2022,2022/23,Santa Fe,82,Vera,82133.0,44100,39700,26340,663,18.25,27.2,32.71,18.81
soja,2022,2022/23,Santiago del Estero,86,Aguirre,86007.0,30500,30500,73900,2423,14.25,16.2,43.44,18.21
soja,2022,2022/23,Santiago del Estero,86,Alberdi,86014.0,122455,122455,334028,2728,10.11,23.0,34.25,23.93
soja,2022,2022/23,Santiago del Estero,86,Atamisqui,86021.0,500,500,750,1500,25.96,23.3,43.76,21.96
soja,2022,2022/23,Santiago del Estero,86,Avellaneda,86028.0,5600,5600,14392,2570,13.21,21.7,34.11,22.66
soja,2022,2022/23,Santiago del Estero,86,Banda,86035.0,5000,5000,7500,1500,21.75,26.2,37.33,18.39
soja,2022,2022/23,Santiago del Estero,86,Belgrano,86042.0,125250,125250,343530,2743,27.68,21.9,35.7,18.09
soja,2022,2022/23,Santiago del Estero,86,Capital,86049.0,5000,5000,7500,1500,18.27,23.3,37.2,21.6
soja,2022,2022/23,Santiago del Estero,86,Copo,86056.0,20200,20200,51795,2564,15.26,31.0,35.01,22.34
soja,2022,2022/23,Santiago del Estero,86,Choya,86063.0,7000,7000,10500,1500,33.24,18.2,43.58,20.37
soja,2022,2022/23,Santiago del Estero,86,Figueroa,86070.0,4500,4500,6750,1500,38.4,27.4,35.67,20.33
soja,2022,2022/23,Santiago del Estero,86,General Taboada,86077.0,200800,200800,522368,2601,13.01,25.1,39.84,20.31
soja,2022,2022/23,Santiago del Estero,86,GuasayÃ¡n,86084.0,8000,8000,12000,1500,14.67,21.1,33.65,18.92
soja,2022,2022/23,Santiago del Estero,86,JimÃ©nez,86091.0,85000,85000,147500,1735,38.8,29.6,41.89,22.52
soja,2022,2022/23,Santiago del Estero,86,Juan F. Ibarra,86098.0,77905,77905,215313,2764,11.13,26.0,38.51,19.29
soja,2022,2022/23,Santiago del Estero,86,Loreto,86105.0,3000,3000,4500,1500,39.33,24.5,43.75,19.95
soja,2022,2022/23,Santiago del Estero,86,Mitre,86112.0,13000,13000,19500,1500,10.14,28.4,37.08,22.03
soja,2022,2022/23,Santiago del Estero,86,Moreno,86119.0,290600,290600,830100,2857,36.21,31.0,34.35,18.0
soja,2022,2022/23,Santiago del Estero,86,Ojo de Agua,86126.0,6500,6500,9750,1500,19.22,34.5,36.15,22.6
soja,2022,2022/23,Santiago del Estero,86,Pellegrini,86133.0,61500,61500,100200,1629,38.16,27.6,40.84,23.39
soja,2022,2022/23,Santiago del Estero,86,Quebrachos,86140.0,2500,2500,3750,1500,19.51,32.5,39.91,18.31
soja,2022,2022/23,Santiago del Estero,86,RÃ­o Hondo,86147.0,15500,15500,23250,1500,29.63,15.0,41.34,21.55
soja,2022,2022/23,Santiago del Estero,86,Rivadavia,86154.0,21390,21390,56896,2660,12.4,25.6,32.88,20.45
soja,2022,2022/23,Santiago del Estero,86,Robles,86161.0,5000,5000,7500,1500,17.27,19.3,38.96,18.47
soja,2022,2022/23,Santiago del Estero,86,San MartÃ­n,86175.0,8000,8000,12000,1500,33.21,16.9,43.19,22.09
soja,2022,2022/23,Santiago del Estero,86,Sarmiento,86182.0,800,800,2160,2700,25.86,25.6,33.29,21.67
soja,2022,2022/23,Santiago del Estero,86,SilÃ­pica,86189.0,4000,4000,6000,1500,37.84,29.9,33.13,21.86
soja,2022,2022/23,TucumÃ¡n,90,BurruyacÃº,90007.0,63400,62080,80704,1300,22.86,23.2,40.6,22.88
soja,2022,2022/23,TucumÃ¡n,90,Cruz Alta,90014.0,26100,25750,38625,1500,36.09,28.4,35.78,19.72
soja,2022,2022/23,TucumÃ¡n,90,Chicligasta,90021.0,950,950,1615,1700,23.47,24.8,39.9,22.06
soja,2022,2022/23,TucumÃ¡n,90,FamaillÃ¡,90028.0,800,800,1440,1800,39.38,23.7,38.54,22.46
soja,2022,2022/23,TucumÃ¡n,90,Graneros,90035.0,18000,17540,24556,1400,38.8,20.8,43.83,19.01
soja,2022,2022/23,TucumÃ¡n,90,Juan Bautista Alberdi,90042.0,2100,2100,3780,1800,19.87,22.7,42.67,23.74
soja,2022,2022/23,TucumÃ¡n,90,La Cocha,90049.0,20600,20240,30360,1500,36.58,22.0,40.14,20.04
soja,2022,2022/23,TucumÃ¡n,90,Leales,90056.0,27800,27210,35373,1300,35.43,27.9,35.14,22.28
soja,2022,2022/23,TucumÃ¡n,90,Lules,90063.0,1200,1200,2400,2000,16.32,17.3,35.14,22.52
soja,2022,2022/23,TucumÃ¡n,90,Monteros,90070.0,500,500,950,1900,28.73,16.9,42.59,21.02
soja,2022,2022/23,TucumÃ¡n,90,RÃ­o Chico,90077.0,400,400,760,1900,12.18,28.2,39.02,18.77
soja,2022,2022/23,TucumÃ¡n,90,Capital,90084.0,50,50,75,1500,35.1,25.9,41.47,19.65
soja,2022,2022/23,TucumÃ¡n,90,Simoca,90091.0,2800,2800,4200,1500,15.24,23.6,37.4,19.41
soja,2022,2022/23,TucumÃ¡n,90,TafÃ­ Viejo,90105.0,180,180,270,1500,12.12,18.0,33.24,21.11
soja,2023,2023/24,Buenos Aires,6,Adolfo Alsina,6007.0,65000,65000,172500,2654,22.01,23.2,35.99,19.57
soja,2023,2023/24,Buenos Aires,6,Adolfo Gonzales Chaves,6014.0,82973,82973,188678,2274,27.31,30.8,33.93,21.28
soja,2023,2023/24,Buenos Aires,6,Alberti,6021.0,52764,52451,162211,3093,35.65,32.8,41.38,19.73
soja,2023,2023/24,Buenos Aires,6,Ayacucho,6042.0,17500,17500,35300,2017,39.23,29.1,40.41,18.01
soja,2023,2023/24,Buenos Aires,6,Azul,6049.0,96673,96673,252776,2615,23.18,16.2,33.06,20.18
soja,2023,2023/24,Buenos Aires,6,Balcarce,6063.0,78943,78943,188428,2387,11.81,28.4,39.46,21.64
soja,2023,2023/24,Buenos Aires,6,Baradero,6070.0,60112,60112,206947,3443,32.47,19.8,42.49,22.64
soja,2023,2023/24,Buenos Aires,6,Arrecifes,6077.0,67662,67662,240160,3549,26.96,21.3,40.37,18.17
soja,2023,2023/24,Buenos Aires,6,Benito JuÃ¡rez,6084.0,72950,72950,181645,2490,23.44,18.9,38.13,19.55
soja,2023,2023/24,Buenos Aires,6,BolÃ­var,6105.0,96000,96000,270000,2813,19.28,30.5,35.74,23.91
soja,2023,2023/24,Buenos Aires,6,Bragado,6112.0,102538,101787,328852,3231,25.07,28.0,42.65,19.57
soja,2023,2023/24,Buenos Aires,6,Brandsen,6119.0,500,200,490,2450,20.16,27.2,37.07,22.66
soja,2023,2023/24,Buenos Aires,6,Campana,6126.0,6500,6500,21850,3362,32.71,28.4,42.26,21.06
soja,2023,2023/24,Buenos Aires,6,CaÃ±uelas,6134.0,3250,2450,7370,3008,26.32,19.7,41.4,18.73
soja,2023,2023/24,Buenos Aires,6,CapitÃ¡n Sarmiento,6140.0,29838,29838,108742,3644,36.31,23.9,41.79,21.86
soja,2023,2023/24,Buenos Aires,6,Carlos Casares,6147.0,72021,72021,226805,3149,26.31,27.7,43.88,23.8
soja,2023,2023/24,Buenos Aires,6,Carlos Tejedor,6154.0,65400,65400,175190,2679,17.15,27.7,40.99,23.32
soja,2023,2023/24,Buenos Aires,6,Carmen de Areco,6161.0,40500,40500,113250,2796,35.53,30.8,32.41,22.14
soja,2023,2023/24,Buenos Aires,6,Castelli,6168.0,7000,7000,14000,2000,26.72,20.7,34.47,21.07
soja,2023,2023/24,Buenos Aires,6,ColÃ³n,6175.0,51421,51421,205647,3999,16.21,30.4,32.42,19.92
soja,2023,2023/24,Buenos Aires,6,Coronel Dorrego,6189.0,39505,37724,37350,990,28.71,23.8,34.28,20.14
soja,2023,2023/24,Buenos Aires,6,Coronel Pringles,6196.0,42599,42599,65585,1540,20.73,28.4,32.74,20.08
soja,2023,2023/24,Buenos Aires,6,Coronel SuÃ¡rez,6203.0,112083,112083,286799,2559,35.33,24.1,38.02,23.53
soja,2023,2023/24,Buenos Aires,6,Chacabuco,6210.0,117000,117000,381800,3263,23.6,34.0,32.34,19.27
soja,2023,2023/24,Buenos Aires,6,ChascomÃºs,6217.0,17700,17000,54000,3176,31.79,18.6,37.67,20.27
soja,2023,2023/24,Buenos Aires,6,Chivilcoy,6224.0,95348,94745,296635,3131,12.87,28.5,42.79,20.59
soja,2023,2023/24,Buenos Aires,6,Daireaux,6231.0,87400,87400,250560,2867,21.88,26.5,40.98,20.45
soja,2023,2023/24,Buenos Aires,6,Dolores,6238.0,600,600,1380,2300,39.5,18.5,43.33,18.03
soja,2023,2023/24,Buenos Aires,6,ExaltaciÃ³n de la Cruz,6266.0,17900,17900,59450,3321,34.25,16.3,34.72,19.63
soja,2023,2023/24,Buenos Aires,6,Florentino Ameghino,6277.0,41000,38500,114275,2968,14.8,31.0,38.37,20.99
soja,2023,2023/24,Buenos Aires,6,General Alvarado,6280.0,47962,47962,111549,2326,18.33,18.1,35.82,22.56
soja,2023,2023/24,Buenos Aires,6,General Alvear,6287.0,21000,20500,58200,2839,19.89,18.7,37.93,21.42
soja,2023,2023/24,Buenos Aires,6,General Arenales,6294.0,84000,84000,273600,3257,29.51,34.6,38.68,20.31
soja,2023,2023/24,Buenos Aires,6,General Belgrano,6301.0,25860,25367,69203,2728,32.71,29.3,32.43,21.99
soja,2023,2023/24,Buenos Aires,6,General Guido,6308.0,3000,3000,5250,1750,32.49,20.0,34.8,22.0
soja,2023,2023/24,Buenos Aires,6,General Juan Madariaga,6315.0,11600,11600,31069,2678,25.3,26.8,40.46,19.49
soja,2023,2023/24,Buenos Aires,6,General La Madrid,6322.0,33271,33271,69184,2079,34.32,25.7,41.28,18.62
soja,2023,2023/24,Buenos Aires,6,General Las Heras,6329.0,2100,1700,4600,2706,23.11,31.9,38.83,22.82
soja,2023,2023/24,Buenos Aires,6,General Lavalle,6336.0,100,100,250,2500,13.72,29.6,35.25,21.18
soja,2023,2023/24,Buenos Aires,6,General Paz,6343.0,7300,6850,19930,2909,26.93,31.6,36.86,19.06
soja,2023,2023/24,Buenos Aires,6,General Pinto,6351.0,78000,75000,230250,3070,38.57,19.2,33.15,19.57
soja,2023,2023/24,Buenos Aires,6,General PueyrredÃ³n,6357.0,31711,31711,76858,2424,33.79,27.8,43.44,22.6
soja,2023,2023/24,Buenos Aires,6,General RodrÃ­guez,6364.0,3750,3600,11290,3136,27.36,15.8,42.42,21.92
soja,2023,2023/24,Buenos Aires,6,General Viamonte,6385.0,80000,79000,234800,2972,29.4,16.4,32.79,23.67
soja,2023,2023/24,Buenos Aires,6,General Villegas,6392.0,263000,259500,793950,3060,37.92,29.3,34.0,20.79
soja,2023,2023/24,Buenos Aires,6,GuaminÃ­,6399.0,57000,57000,149700,2626,22.85,15.5,38.97,18.31
soja,2023,2023/24,Buenos Aires,6,HipÃ³lito Yrigoyen,6406.0,54500,54500,145400,2668,19.94,26.6,34.79,22.2
soja,2023,2023/24,Buenos Aires,6,JunÃ­n,6413.0,99000,99000,308800,3119,39.32,31.8,43.21,19.53
soja,2023,2023/24,Buenos Aires,6,La Plata,6441.0,450,430,1155,2686,35.9,22.6,41.07,19.94
soja,2023,2023/24,Buenos Aires,6,Laprida,6448.0,11434,11434,27675,2420,19.69,15.9,35.28,19.18
